erreygersE,numberOfHealthy,openmole$experiment,randomMoveRatio,seed,socialInequality
0.036862001611502195,1150349,216,0.8,-5257746331454476099,1.431472337441906
0.04179771345760721,1164141,370,0.2,2881956432512205498,1.4999157156849263
0.04137960885116355,1163866,382,0.2,-5226842655829969765,1.4963617275743655
0.0417938754056156,1167603,339,0.2,-2025121654522214635,1.494702536194475
0.040603593548405585,1161366,437,0.3,-8312600978517042031,1.483727343554379
0.03698518146882643,1154285,260,0.8,6246600050869331167,1.4249824939759066
0.03719985781226643,1149806,285,0.8,1805793471007836817,1.4345902259197318
0.03731346613423,1155183,213,0.8,-5021598502395522137,1.4365485755949914
0.03712138952472912,1156382,220,0.8,-8450399076015446933,1.431559549176647
0.037187226668879934,1155915,256,0.8,-2620269519941471808,1.4332964659253278
0.04014563158155702,1159650,549,0.4,8665903679247509837,1.4751252745325525
0.03748380234463027,1154590,252,0.8,-3432692079310849974,1.4350816472617172
0.04278834411974132,1167159,90,0.1,-1317572968398991724,1.5145208265673866
0.04006437822385638,1159000,537,0.4,-7641327995221484863,1.4727438307798
0.04300866353176114,1169817,16,0.1,4768521388939507966,1.516106711121252
0.041768964407949465,1166760,321,0.2,-727949937359429880,1.498301284523447
0.04198456436498244,1164875,328,0.2,129236546926137739,1.5049335836550362
0.04125924405495229,1164207,396,0.2,-6361595582890042974,1.493128121623516
0.04216751810004227,1166378,358,0.2,-3703003541030846798,1.509546403478249
0.04242443550843324,1164378,313,0.2,-5687251085941155793,1.5138741298979552
0.037339341457493444,1156365,711,1.0,-5321034880044072025,1.4317506661742991
0.037183029841469505,1153704,688,1.0,-923336755972259122,1.4318472475411437
0.04064209655325951,1165372,487,0.3,-263572537543243475,1.4817260822735192
0.04091286845379416,1165050,431,0.3,-4364469555858062840,1.4852644290129071
0.03893092816823555,1156963,135,0.5,-996826054856571087,1.4612772045995504
0.03776459107713601,1158108,888,0.7,-3789247765432447295,1.4352486623065057
0.0371695915300283,1159385,303,0.8,-5779909730969079037,1.429739886976271
0.03891525056719748,1158017,190,0.5,5492066161006664550,1.4562771585779895
0.03763801223676448,1158822,312,0.8,2337556321711998416,1.4344766042196218
0.03750944258479351,1154864,818,0.7,8515944169536380269,1.4391322294115636
0.037605768888100764,1155235,240,0.8,3223756631537884821,1.4372300152309274
0.03971759464939826,1162646,578,0.4,4007167427837235752,1.4719431379682946
0.04003015578598053,1159781,589,0.4,-602811175715771608,1.4721508140645672
0.04243127577840098,1165710,372,0.2,-8334664992233939757,1.5088511880563735
0.038934005075050834,1160392,121,0.5,2861265997016875040,1.4568473901584675
0.0366600036517425,1155637,637,1.0,-962898412380595194,1.4201644335304917
0.038780645919209544,1154146,148,0.5,4877358448709278235,1.45754548019556
0.039361824471373257,1160528,158,0.5,-3740202644445320871,1.46084062005888
0.03916943087310061,1163555,160,0.5,-5739086628124106544,1.4554551406516665
0.03913940778044681,1157832,122,0.5,5908342614700768246,1.4555803477189202
0.03892112000085206,1156963,943,0.6,-8119171420730470547,1.4557248373825673
0.04099532797725086,1161502,469,0.3,-2411496945562300661,1.4839426143031815
0.040183449186414984,1161616,606,0.4,-592427972477424047,1.4740780566526688
0.038276638788700405,1156571,1004,0.6,-1035299811133306719,1.4492744275063654
0.03840499995504359,1157410,989,0.6,2494767701704598512,1.450902602803804
0.037665449705332775,1156712,848,0.7,6517492845330174925,1.4378055842315391
0.04064546069784446,1159586,499,0.3,-102122846328655797,1.4840135048572687
0.03686243601100975,1154271,660,1.0,-8126516425614168001,1.4259658129821986
0.040621874396390804,1160736,463,0.3,990403897198867518,1.484120462248173
0.04274853291048147,1165995,95,0.1,1530035500844732161,1.5203556239348053
0.0398179996019119,1161043,570,0.4,1689486054492292655,1.4733835572774745
0.03977352012562934,1158570,546,0.4,-3445693804930449992,1.4733771849467883
0.04078481319537671,1159538,417,0.3,4447124739524662677,1.4854093024395572
0.04287191000262244,1165590,29,0.1,-5857600556075410658,1.51665125558251
0.04132377632827853,1161298,364,0.2,-8692923162928359662,1.4934047594101856
0.03752104372823291,1155746,282,0.8,2059436853123232088,1.4392648880457533
0.03961838192186926,1160716,113,0.5,-4739664394648891331,1.4671002458729394
0.042756139708717805,1168005,56,0.1,-6565572093709681066,1.5188639962973933
0.04286691926780866,1168925,66,0.1,-7561070327361082771,1.5151004577216154
0.03704875974074767,1155655,270,0.8,-5567633032820042806,1.4280713169868735
0.04438440805947167,1174185,1046,0.0,-578221543786665443,1.5368004369575188
0.03731777767924429,1157632,236,0.8,1548493316713758558,1.4307042764711344
0.04263169324963157,1173594,107,0.1,8132719809935825915,1.5123680833735358
0.04326381385784375,1164121,101,0.1,-7326561881436044297,1.526611610441305
0.03971073960396396,1161578,551,0.4,9116667420243099595,1.4723480819880552
0.0406646290168206,1161195,466,0.3,-3679119723811377937,1.4852467589467133
0.03746234211277517,1153560,908,0.7,-6359945430619965194,1.4383092899058552
0.037700021235976405,1156393,898,0.7,-3928450764467343627,1.4377172084015999
0.03772730215152437,1155788,302,0.8,-8525447956732646229,1.4428107231942324
0.03933183275372201,1162121,168,0.5,8226156414640372434,1.4619141152015482
0.039974234903276465,1158990,128,0.5,8665755171212248302,1.4718228249507534
0.040992432675489236,1160006,505,0.3,-6587118056528927137,1.4915929240531067
0.040884442161528346,1163153,510,0.3,1408997570314227034,1.4847902472243952
0.04081387062668178,1162374,467,0.3,7787949713719848680,1.4846214651965295
0.03721293272200622,1155592,251,0.8,-7117736615453852396,1.4310042592339411
0.041049848508561915,1164847,433,0.3,-7283566999692361488,1.4853185012458563
0.03742081270671434,1152561,810,0.9,-1117346339545526945,1.4340978084688587
0.03769374381092829,1156508,276,0.8,5640339462933149362,1.4329868764721616
0.0372779964150243,1158751,280,0.8,-3585169884977135355,1.4285325371818915
0.03756771980190369,1156975,305,0.8,5328909268994899826,1.4358769133382505
0.042975656337874105,1170197,39,0.1,-6084208454309801922,1.5167393956673374
0.03967046089735489,1160922,607,0.4,-2143045327811194206,1.469711467618127
0.036904413743779375,1154872,266,0.8,614725033688261483,1.4265012830046382
0.03773663788565791,1155953,229,0.8,-8327975187993457427,1.4385340147726948
0.042637045008144234,1167475,62,0.1,2293243440495008055,1.5172547230017663
0.04225154800147488,1166792,76,0.1,-5911777205469413509,1.5087795537120814
0.04347528862177039,1174051,70,0.1,7093558290199630542,1.5211439284356545
0.04271782607094823,1168230,21,0.1,319508046599603888,1.5090985943053583
0.03929988128070498,1155487,208,0.5,-9197856082760090272,1.4676981804267706
0.04200510186239373,1167961,390,0.2,1538819317142182709,1.5041248184462912
0.04163688671554215,1168556,408,0.2,-7880584871362513810,1.4984399677949494
0.04193426863153263,1168188,368,0.2,3815341183396099651,1.5040203620115
0.04168965355512663,1164448,410,0.2,9186352297635763426,1.5023653188651311
0.04197348090011649,1169124,359,0.2,7084440118101726007,1.4973016413854563
0.0418685165595293,1163536,354,0.2,-524028456214587448,1.5037891060939053
0.03772200037068345,1155497,254,0.8,667542437389631855,1.4373563667581366
0.03974215405203089,1159138,520,0.4,-8711408650973416183,1.4710600983222484
0.04092177178177867,1166278,432,0.3,5245270354640390420,1.489487862549899
0.04054349217125911,1162865,444,0.3,-3269511197366447696,1.4832080944098567
0.039329596998607344,1160141,154,0.5,3686982130462233098,1.4664564657262085
0.03911875107968607,1158727,171,0.5,6615230372955445325,1.458379700442764
0.03666522915806261,1155380,617,1.0,-7183655305573104913,1.4240109036006372
0.04111986505072736,1165491,460,0.3,-5017040336159971561,1.4880163991747333
0.03890058839278862,1156905,118,0.5,-6162178608787434520,1.4594649360774476
0.04103767914210194,1167948,427,0.3,104496018928583172,1.4867955858342745
0.04091526077144387,1165708,422,0.3,-4169491169644004053,1.4868809459042447
0.042269395477073694,1167015,35,0.1,1677736286023453046,1.5073028203372132
0.03832397433160061,1158548,978,0.6,3397375906831533316,1.4470425988661852
0.0429379848127803,1165356,108,0.1,529373693615087689,1.5228081852929358
0.03730913987369703,1151430,217,0.8,8268182420493338617,1.4297891504038522
0.04186961863322509,1168139,363,0.2,434446527997833156,1.4989870417724698
0.03751017941561278,1155973,872,0.7,5318981616764983633,1.4338098060292594
0.037382894277034416,1158951,835,0.7,-8232977813682151736,1.4327749488791024
0.038719547017029836,1156436,961,0.6,1278921235047072485,1.4533750780411163
0.03860810276279203,1157683,929,0.6,66694869774636356,1.4507298330104672
0.039389233573304296,1157908,143,0.5,957119760007316268,1.4635821281504153
0.03972807965863064,1160008,525,0.4,-1021119151944077781,1.470567111625046
0.03886516669543507,1159982,181,0.5,426679232848451482,1.4587884184171744
0.03894232193848876,1161815,136,0.5,1150725471491924579,1.454865178168235
0.03869918408165233,1153882,192,0.5,-5368317277137002454,1.4592700127329725
0.03994578460481593,1159463,593,0.4,6142989488837379501,1.4720396034855954
0.04430980787653929,1178930,1040,0.0,-2017061733894646264,1.5346567518713075
0.038280054810104366,1153663,967,0.6,2077053772321253423,1.4513598825261163
0.03789446704029286,1152771,881,0.7,8530030512596671623,1.4438826619437253
0.04066227341561937,1164439,476,0.3,4482204364058916277,1.4829475729826351
0.0432509986438969,1168509,44,0.1,2969373698620064977,1.5250942582015397
0.04288977057467881,1167956,75,0.1,-2511928391417946441,1.5185688521377299
0.04300769733602865,1170257,74,0.1,-6723904360849197065,1.5159883026425824
0.04243101612493032,1169926,106,0.1,1545500317389809044,1.509552741018209
0.04322655091816319,1170942,18,0.1,-5027275185691770875,1.521054296152962
0.043535564083759144,1171396,15,0.1,6128281959123709771,1.522980395968479
0.03961476674741988,1161031,513,0.4,-9065584953356468199,1.4719723643873277
0.03879352965302951,1154938,124,0.5,-282683885317157878,1.4574024373863435
0.04224773955922047,1164742,379,0.2,-6725899921996377670,1.5082521817629517
0.04230046724274227,1170345,317,0.2,8727184293650008954,1.5012290635784336
0.037838364522223236,1156252,225,0.8,3930252409738722759,1.4404124547744492
0.04098681313575666,1162384,489,0.3,1854978561662056643,1.4869690503142516
0.03751267565613764,1157479,297,0.8,-5489878238026707437,1.4325472914668618
0.04063376936131385,1162642,511,0.3,5139674349529633427,1.4808061359553875
0.03917650292274313,1158083,201,0.5,-487101525751086658,1.4630863944852588
0.03734655959937842,1155046,295,0.8,8706392809428271444,1.434643167576988
0.04061935659386082,1164372,478,0.3,7509837583958016984,1.4805825074615673
0.037475511089082536,1156412,304,0.8,4770169666469415339,1.4337079689251386
0.04048330487219203,1162004,442,0.3,2665673994246960844,1.480075898656322
0.038396762048911785,1151666,991,0.6,9084124129610139427,1.4532127194407063
0.0382288835856761,1156502,1011,0.6,-8595040287641038982,1.4479551694421045
0.03954699209356398,1158528,157,0.5,5243928760291975035,1.462744236668676
0.03972615646576214,1158837,550,0.4,2482105967928901464,1.469463605657101
0.04065351570065811,1168358,414,0.3,9048932887873215696,1.4804669116724603
0.042999627129066374,1167782,36,0.1,-7628255018878227909,1.5179666198809931
0.043515960148067995,1173058,42,0.1,-3317923088702853110,1.5197875185681562
0.04290620359849478,1167655,26,0.1,-1363765553128027121,1.5212998963331887
0.04024397585062488,1162305,572,0.4,8539832602578948116,1.4781948491117929
0.0400769342309522,1163322,584,0.4,-1560205781724032520,1.4711827005635376
0.03966986392731649,1158454,554,0.4,1157577964155604777,1.469184011912115
0.04283957289550149,1172209,51,0.1,-384779232960578927,1.5174604780113152
0.03944241495997208,1154257,592,0.4,-7352182492762525244,1.467659711806588
0.04246714373548275,1168737,88,0.1,4756517699490039491,1.5119902677850294
0.0435095185349877,1175496,105,0.1,-7043075992196858190,1.5202061146681543
0.042859636011486194,1171344,110,0.1,-7757279737278509288,1.515148600889602
0.043086914112561214,1171922,112,0.1,-8484537494667442668,1.5181363844373366
0.04131974856090166,1165387,389,0.2,-1927295900881065683,1.493302177425218
0.04202176513188386,1167398,366,0.2,4115236447633008946,1.5060270377883678
0.04171700650870411,1167962,411,0.2,52979725146461264,1.5014159926766777
0.03712671907475605,1153182,630,1.0,-6234061756675359502,1.4291655667089096
0.04159023213311407,1164218,399,0.2,4589756834183249110,1.4993503124510288
0.0422337906721736,1165125,393,0.2,-1647468955947087954,1.5043746963002267
0.037155018213635135,1155194,662,1.0,8236447593872400366,1.42970428960474
0.040293206940794864,1159091,453,0.3,8608526933539150261,1.4818816464450397
0.041370494691940325,1162037,477,0.3,6241225958700868953,1.4909176040883485
0.036503552101263645,1152245,634,1.0,8213335790331080179,1.4205639394623222
0.043585435223263844,1173082,19,0.1,-8129443182849843684,1.521572206177286
0.04093764956911848,1163201,439,0.3,3434875365419653870,1.4845983358257513
0.03874564387163349,1158510,1005,0.6,-559696649832845562,1.4541487519548646
0.03837737764002383,1158529,1012,0.6,-4672737106246809263,1.4459530978715491
0.041720951301121974,1163744,412,0.2,-1609111347799763276,1.4960914353316983
0.04186344895128768,1171803,351,0.2,3339550661264764276,1.5009601559838006
0.041886690077383985,1165925,404,0.2,-8448452066531649506,1.501956096051669
0.039449123661361954,1161953,116,0.5,5331613326559737446,1.4620611688506937
0.03849631837875078,1160048,923,0.6,3914257691674273074,1.448606120461424
0.039804822525411565,1160946,611,0.4,4189262737494219392,1.4667302793029933
0.037856366747934106,1161109,885,0.7,-2927741825060421365,1.4398264134879004
0.03919740147140957,1156194,147,0.5,-8883087669901553182,1.4589809307551216
0.042813354712075716,1172705,33,0.1,-316966301413782423,1.5099135885816701
0.042330974952003005,1165955,387,0.2,8261222306849935639,1.5102500265397545
0.038923619431561654,1155869,123,0.5,2748037079113624497,1.4601371259183258
0.04194208252203713,1166267,375,0.2,6743296252025279090,1.5030548031604147
0.04158536210112704,1166548,335,0.2,7586485540395487758,1.495494197849862
0.0421855082951515,1165103,344,0.2,6698801732281110157,1.5067803321893205
0.03906622673979119,1157378,161,0.5,6153402806030913516,1.4618286147796318
0.03928933661276158,1158682,155,0.5,-1943518018422839588,1.462918570060051
0.042608753542699815,1168778,318,0.2,5747594585057121018,1.5082241112808958
0.04111571715270639,1167985,495,0.3,2022225925304245281,1.484644039590312
0.039169068645764436,1156823,173,0.5,-3275491614320065095,1.462391597896472
0.038891907987580215,1160188,134,0.5,3910265100241052197,1.4524910650487608
0.03908707582842791,1160971,177,0.5,-1399446732106075721,1.4584042120842375
0.03966167226383736,1162208,187,0.5,2871017646523565243,1.4666342072218315
0.04093532724440675,1163403,486,0.3,7353380729591887614,1.484126030199336
0.04084872538784079,1161493,474,0.3,2656098325554773927,1.4885490439595175
0.04080874979037581,1164244,500,0.3,6719690477834181145,1.48672838232446
0.04294926963514167,1170697,64,0.1,-3293354384363173906,1.5176406176296169
0.040639148667470475,1163722,465,0.3,-4560953050758991545,1.48271402210585
0.042692254225719,1166666,86,0.1,-8017681807772292588,1.5137956613947312
0.042445252005275894,1164462,68,0.1,-1783500787627219345,1.5169053201814546
0.04314487813056332,1167792,91,0.1,2803132213239876646,1.5224954210881838
0.04292998484338294,1169792,14,0.1,-2237892896267317969,1.5158316627236375
0.04293262121281642,1173048,17,0.1,-4888479340883078387,1.5168440590949595
0.04196157091198037,1168159,315,0.2,6646050014450185529,1.5028083802179235
0.0421177045309509,1163439,336,0.2,-7662146868811942625,1.5078303754115554
0.041446586961208495,1164773,340,0.2,5215506223011634324,1.4969647458587998
0.042265297867538465,1170423,402,0.2,3407864680996301244,1.502160090867674
0.041473559244347036,1166120,325,0.2,-74227088051150416,1.493291747048654
0.04249191273030959,1165142,398,0.2,8070297814530617056,1.5100781086554025
0.03932936311165743,1158423,596,0.4,8376195957943802872,1.464047723847688
0.03954962547220577,1158710,612,0.4,-5252103302924971215,1.4664378502464763
0.04011896240371508,1158915,605,0.4,-8068905535018124062,1.4755680675810248
0.04019111842810588,1164228,543,0.4,1996224483861256660,1.473901263620236
0.039546492889341076,1159615,557,0.4,1229528912754694523,1.464858039225768
0.04003781742380336,1160416,585,0.4,-1865626533625117817,1.4719889788808587
0.039288604747219076,1158481,130,0.5,-6109110350918192663,1.4610970719730214
0.03919001908206444,1158020,179,0.5,-3014967616119923141,1.4616187660774391
0.03914187384508301,1160778,125,0.5,-2575216964030404626,1.4573069167086554
0.043271670660175204,1166853,54,0.1,218767516329935098,1.5208643886343636
0.04270938927849494,1169763,20,0.1,-8756842620759645597,1.5116200807067126
0.03998638157210082,1159611,529,0.4,5331839669985250296,1.4782736154779372
0.039453214164029936,1155243,530,0.4,-1898993508394242467,1.4737093475840692
0.039354190110362994,1160537,521,0.4,1440619086346996533,1.4648151590895702
0.041972608039618435,1165496,406,0.2,8202238843387507321,1.5049985624818327
0.04112087630959998,1162103,400,0.2,-6006419109174406959,1.4943125626994729
0.03999963098813792,1154675,603,0.4,1970678173967334852,1.4785573695726193
0.040281189240067905,1161952,430,0.3,3629279746457134980,1.4800518348919587
0.04055822978466173,1157320,436,0.3,8098403434965381828,1.4886832197466728
0.04195697232365013,1166435,345,0.2,3478000458679399361,1.5028460932892052
0.04127853816530729,1161975,350,0.2,6526811813007752784,1.495368724397032
0.04075085836215263,1162712,461,0.3,-7565188848289627991,1.4873731999358748
0.03697507198501651,1150658,249,0.8,-5697618838083472781,1.4319926585085112
0.04008660060003675,1160770,576,0.4,8721507205567608502,1.4744279935745839
0.03700976926513266,1155201,273,0.8,-7985007692963244019,1.4314671558684569
0.03713366159264536,1153780,287,0.8,8508319555169438629,1.4274088724660225
0.04061130512958481,1161719,501,0.3,4207819889754590840,1.4845880029598795
0.04101073970489911,1160047,492,0.3,4935526699207172522,1.4896276933085906
0.040835591922628846,1159782,482,0.3,4965905628807506092,1.4896156407291394
0.044516442683969135,1173570,1087,0.0,4333361970974119944,1.5385791229179289
0.03686460724440681,1158540,300,0.8,5562469671891305200,1.4248313026656074
0.044049894875324576,1174269,1023,0.0,-5794638819962064353,1.5342329706111406
0.04079507110497764,1160501,458,0.3,1088145284727122241,1.4866868260917554
0.03968959069884603,1158016,535,0.4,9214750947178710690,1.4708103833245851
0.03929914423151523,1159014,146,0.5,-5157834138256659696,1.4620876169997217
0.04020700328914143,1163142,527,0.4,-5235902871984257979,1.4750038797817175
0.038987940582020604,1158980,186,0.5,2503339468512127879,1.4563420957665707
0.03876483467273439,1154300,185,0.5,-6990288441297281100,1.4567336046454986
0.038145049144592116,1158433,838,0.7,1999919660055006076,1.442854876422676
0.04068233412906086,1161603,423,0.3,3893927078674656875,1.4839484114591663
0.040977612865358407,1164064,438,0.3,-1855350859566610306,1.4885275618232081
0.037289591215165216,1158758,778,0.9,-5528237022097762639,1.4262476839425426
0.042950678357870996,1171949,32,0.1,1539619925564053815,1.514817060905288
0.04275524405533302,1169661,77,0.1,6754926463300759977,1.5188144361867155
0.04417668482499322,1170668,1064,0.0,881080330775514677,1.5342185373113295
0.04416932785038439,1174745,1021,0.0,-1616527361560193394,1.536779721074192
0.04192384360045607,1164856,319,0.2,-6821286537388685646,1.4997666233300548
0.04175617364510118,1166451,376,0.2,8133369687725733044,1.499928315937295
0.041908164445140124,1167995,378,0.2,-6378756255905282172,1.5010771723054588
0.04232132565377074,1167480,343,0.2,-3397334792040265376,1.5054209027945884
0.04154850742247556,1161149,397,0.2,-6176551286395746496,1.4984972480704015
0.04230156362117997,1166144,320,0.2,-5708468550558815956,1.5045585795726275
0.04161752310659835,1165158,322,0.2,-5787620752679821053,1.4981786576612315
0.041268331566581884,1160495,323,0.2,-560742953604843056,1.4995399860204137
0.04162834683012553,1163435,330,0.2,1848149765673936526,1.4981173741081997
0.042995519797885365,1167950,47,0.1,-1722875017850023703,1.5173816012830694
0.04272156828757137,1171103,65,0.1,1230462452903657370,1.513037324158533
0.04357704057849681,1174109,57,0.1,757296218201805172,1.525117167697041
0.043144861777370036,1169690,78,0.1,9199534272530355837,1.5160453761198895
0.04290552283143651,1168294,93,0.1,-5441033794110209801,1.5165378155220672
0.03914188869843505,1159291,117,0.5,2486161585293563335,1.4581209998639668
0.04116498274380036,1158069,512,0.3,-1031759484520571843,1.4958597832176448
0.03917072968326051,1158328,212,0.5,-8707413602292704026,1.4607481411826526
0.03885670914509995,1156288,152,0.5,-9178740850080370169,1.459627765566105
0.03950793018636546,1158802,170,0.5,7621025166097536015,1.4647409252611652
0.03921664221175941,1157738,131,0.5,131225250301987477,1.4626676726711425
0.038303504601620166,1161823,973,0.6,-3703746151511684038,1.4436363504370313
0.03951607985584957,1159183,166,0.5,-2739433637508321075,1.4650282668890853
0.039092260494009094,1159820,163,0.5,-677686466800425330,1.459865740643042
0.040471108716145614,1162948,459,0.3,-1347153058374366647,1.4840368248437317
0.04267487533589025,1169168,31,0.1,5366977978848725069,1.5134392851894203
0.04075309777559674,1163606,497,0.3,6317618348070459820,1.4853582745694085
0.04091237935128565,1162409,509,0.3,216964229121183035,1.4850115198239697
0.04291331811734808,1169880,52,0.1,-308169435861212610,1.5149203426490243
0.04262200180886035,1168936,71,0.1,-8849599852262112989,1.5130763927654707
0.04233657962138183,1168131,92,0.1,454582328320144064,1.5090914329254477
0.042577585291490666,1169489,85,0.1,-7191613142336287164,1.509719262722219
0.04254920112549,1170068,97,0.1,-6912713116065834771,1.5141649075633943
0.04189043104373215,1165173,365,0.2,3499567019799423282,1.5048854694843223
0.04175096592547257,1163123,392,0.2,5173527696463802210,1.5028861145729275
0.043207394412874,1170620,38,0.1,-8620343723722471632,1.5196042770896525
0.04297518243400296,1167941,24,0.1,-4499052862682756864,1.5181317656073128
0.042996385215797545,1173376,53,0.1,-7896443974168034286,1.51110693127819
0.044443342188588975,1171425,1103,0.0,4755721993717397377,1.5366532359690552
0.0431112791120703,1174817,82,0.1,-3111967576672032859,1.5165276256876143
0.04328773294618549,1166241,81,0.1,-8008499747730563814,1.5192327964784877
0.041351996731029586,1166443,374,0.2,3621623362975970468,1.494933698775566
0.04071217768811297,1165765,541,0.4,-8986363624159562347,1.4819829992368552
0.03954365359726776,1158827,544,0.4,-2155766110191250077,1.468330137801591
0.039921632711602,1162130,610,0.4,-3633941568679881819,1.4720346965879516
0.04054398384071261,1161130,429,0.3,8907800786121560984,1.4819394345591144
0.040933118403453685,1163255,441,0.3,8194198590300659828,1.486533991188659
0.039362498180853606,1154814,562,0.4,7611626553306022860,1.4709895816091612
0.04021852899285917,1160485,571,0.4,6701174250011051552,1.4771867584413299
0.03950329297224886,1159989,590,0.4,4568733576842825476,1.4657428976424371
0.04031730171926187,1162345,496,0.3,8374914454540128552,1.4780874781176696
0.04116346893771276,1164926,425,0.3,-5975632037783540741,1.4881489838269564
0.04055124144604271,1160752,416,0.3,4061380462938518504,1.4835901351197212
0.03963103794716809,1163609,608,0.4,1566641302558851066,1.4649190412281654
0.042965917293950134,1166593,60,0.1,-6788034078975008609,1.5159729559710218
0.04264252968975565,1164689,72,0.1,-5762835793568067786,1.5154674816542753
0.04214667301403246,1166946,383,0.2,-362313879907595468,1.5044439979826862
0.041724393166620195,1163182,394,0.2,-8798269389050556782,1.5008617783962546
0.04191928061145332,1166643,373,0.2,-6636451397050134261,1.5039625920062267
0.04148286098958338,1168557,362,0.2,2758504980028954086,1.4949406673417711
0.042260840303019874,1169287,356,0.2,-557875948448683092,1.5033484952665643
0.041677805099268245,1164934,347,0.2,-2054636521238757183,1.50160344357496
0.042262119031934456,1171818,342,0.2,6216449950295440577,1.5014250700535663
0.04072896734799297,1162671,462,0.3,1718950023312573527,1.483841133350878
0.04311295282680459,1168383,40,0.1,-8583336792923926526,1.5169688399968397
0.04276105539807263,1167339,28,0.1,-1091350732371537936,1.5149075696700656
0.042615268932662556,1172597,73,0.1,-3660990798958983200,1.5125964503267506
0.04283339808960477,1167846,67,0.1,-7622460484406024412,1.5161012123223676
0.04315177977771376,1166919,94,0.1,3519165036359472873,1.5148498426477879
0.04337569527428764,1170925,109,0.1,5362936722110484940,1.523256525475249
0.04283787890392433,1168390,103,0.1,-2015760727421699758,1.5178273530231772
0.042199649924666405,1167865,326,0.2,6305944259392787375,1.5039773298476404
0.04285086770971611,1167642,111,0.1,8446518259522902419,1.5176193099703945
0.040582928212392205,1162215,440,0.3,-8722447639325794550,1.4853404540990256
0.04144186294810184,1165778,367,0.2,-7991471627367186747,1.4975979799603936
